id;descricao;inicio;fim;tipo_calendario_id;dre_id_eol;ue_id_eol;status;criado_em;bimestre
1372;Retificação de Pendências 3ºBimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108500;097721;1;2016-12-21 15:31:12.723;3
1373;Retificação de Pendências 1ºBimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108500;097721;1;2016-12-21 15:25:28.697;1
1374;retificação extraordinária 1º bimestre 2016;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108200;093050;1;2016-12-21 09:48:17.410;1
1375;retificação extraordinária 2º bimestre 2016;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108200;093050;1;2016-12-21 09:50:55.633;2
1376;retificação extraordinária 3º bimestre 2016;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108200;093050;1;2016-12-21 09:51:57.400;3
1377;retificação do 2º bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;108200;093050;1;2016-10-07 14:59:21.637;2
1378;Refiticações do 1º Bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;095109;1;2016-12-21 17:17:05.227;1
1379;Retificações do 2º Bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;095109;1;2016-12-21 17:17:55.507;2
1380;Retificações do 3º Bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;095109;1;2016-12-21 17:18:42.763;3
1381;FECHAMENTO DO 1º BIMESTRE PENDÊNCIAS;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108600;019480;1;2016-06-14 18:59:19.577;1
1382;correção de pendências do 1º bimestre;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;108600;019480;1;2016-11-25 11:11:51.307;1
1383;Correção de pendências do 2º bimestre;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;108600;019480;1;2016-11-25 11:16:00.067;2
1384;Correção de pendências do 3º bimestre;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;108600;019480;1;2016-11-25 11:16:48.503;3
1385;Retificação de pendências do 3º Bimestre;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;019487;1;2016-12-08 18:27:34.627;3
1386;Retificação de pendências do 1º Bimestre;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;019487;1;2016-12-08 18:32:54.890;1
1387;Retificação de pendências do 2º Bimestre;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;019487;1;2016-12-08 18:34:22.350;2
1388;Abertura do SGP para as retificações do 1º Bimestre;2016-11-17 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019487;1;2016-11-29 15:17:37.680;1
1389;abertura do SGP para as retificações do 2º bimestre;2016-11-17 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019487;1;2016-11-29 15:18:43.580;2
1390;Abertura do SGP para as retificações do 3º Bimestre;2016-11-17 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019487;1;2016-11-29 15:19:48.387;3
1391;Fechamento 1º Bimestre 2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108200;019492;1;2016-12-02 22:43:19.290;1
1392;Fechamento 2º Bimestre 2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108200;019492;1;2016-12-02 22:44:32.823;2
1393;Fechamento 3º Bimestre 2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108200;019492;1;2016-12-02 22:45:53.247;3
1394;Fechamento Atualizado 1;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108200;019492;1;2016-12-14 15:26:08.240;1
1395;Fechamento Atualizado 2;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108200;019492;1;2016-12-14 15:26:49.443;2
1396;Fechamento Atualizado 3;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108200;019492;1;2016-12-14 15:27:23.023;3
1397;Pendências do 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019503;1;2016-11-23 08:07:14.510;3
1398;Pendências do 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019503;1;2016-11-23 08:46:04.717;3
1399;Pendências do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;019503;1;2016-06-15 17:13:53.640;1
1400;Retificação do bimestre;2016-06-14 00:00:00.000;2016-07-08 00:00:00.000;3;109300;019507;1;2016-06-30 22:29:17.603;1
1401;"Fechamento do 1Bimestre ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019507;1;2016-11-09 22:47:01.883;1
1402;"Fechamento do 2Bimestre ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019507;1;2016-11-09 22:48:24.250;2
1403;"Fechamento do 3Bimestre ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019507;1;2016-11-09 22:49:29.833;3
1404;PENDENCIA;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;109300;019507;1;2016-12-20 14:05:53.680;1
1405;PENDENCIA2;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;109300;019507;1;2016-12-20 14:06:47.277;2
1406;PENDENCIA3;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;109300;019507;1;2016-12-20 14:07:33.213;3
1407;PENDÊNCIAS 1º Bimestre;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109300;019506;1;2016-12-13 11:14:19.127;1
1408;CORREÇÃO PENDÊNCIAS 2ºB;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109300;019506;1;2016-12-13 11:15:16.447;2
1409;CORREÇÃO PENDÊNCIAS  3°B;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109300;019506;1;2016-12-13 11:16:12.017;3
1410;CORREÇÃO PENDÊNCIAS 1º B;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019506;1;2016-11-10 11:05:58.167;1
1411;CORREÇÃO PENDÊNCIAS  3° B;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019506;1;2016-11-10 12:33:54.807;3
1412;CORREÇÃO PENDÊNCIAS 2º B;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019506;1;2016-11-10 12:28:38.773;2
1413;encerramento do 2º bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;108800;094919;1;2016-10-04 14:25:52.590;2
1414;conclusão do 2º bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;108800;094919;1;2016-10-04 14:26:16.210;2
1415;retificação do 1º bimestre;2016-06-28 00:00:00.000;2016-07-08 00:00:00.000;3;108800;094919;1;2016-06-28 16:09:29.797;1
1416;CORREÇÕES DE BIMESTRES 2016;2016-11-24 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094919;1;2016-11-24 15:03:39.773;1
1417;CORREÇÕES DE BIMESTRES-2016;2016-11-24 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094919;1;2016-11-24 15:10:19.130;2
1418;FECHAMENTO DO 3º BIMENSTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094919;1;2016-11-17 11:49:02.757;3
1419;Retificação (1ºbimestre);2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094404;1;2016-11-25 11:08:42.307;1
1420;Retificação (2ºbimestre);2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094404;1;2016-11-25 11:09:07.877;2
1421;Retificação (3ºbimestre);2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094404;1;2016-11-25 11:09:34.303;3
1422;Correção de Pendências 1º bimestre de 2016;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109000;094404;1;2016-06-15 09:54:25.947;1
1423;Retificação 2º bimestre;2016-08-16 00:00:00.000;2016-08-19 00:00:00.000;3;109000;094404;1;2016-08-16 08:33:06.780;2
1424;Retificação 1º. Bi;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109000;094404;1;2016-12-15 17:17:06.813;1
1425;Correções 1;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109000;094404;1;2016-12-15 17:23:21.210;1
1426;Correções 2;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109000;094404;1;2016-12-15 17:24:18.087;2
1427;Correções 3;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109000;094404;1;2016-12-15 17:24:55.120;3
1428;Retificação 1;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094404;1;2016-12-08 10:59:57.723;1
1429;Retificação 2;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094404;1;2016-12-08 11:01:47.007;2
1430;Retificação 3;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094404;1;2016-12-08 11:02:55.947;3
1431;"fechamento 3 bimestre retificações ";2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;109000;019607;1;2016-12-09 16:34:11.453;3
1432;fechamento 2 bimestre retificações;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;109000;019607;1;2016-12-09 16:35:32.393;2
1433;fechamento 1 bimestre retificações;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;109000;019607;1;2016-12-09 16:39:13.133;1
1434;Fechamento 1 bimestre;2016-08-18 00:00:00.000;2016-08-19 00:00:00.000;3;109000;019607;1;2016-08-18 09:44:24.580;1
1435;Fechamento 2 bimestre;2016-08-18 00:00:00.000;2016-08-19 00:00:00.000;3;109000;019607;1;2016-08-18 09:45:29.593;2
1436;reabertura de fechamento do 1º bimestre;2016-11-18 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019607;1;2016-11-18 12:25:49.367;1
1437;Reabertura de fechamento do 2º bimestre;2016-11-18 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019607;1;2016-11-18 12:26:44.017;2
1438;Reabertura de fechamento do 3º bimestre;2016-11-18 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019607;1;2016-11-18 12:27:24.783;3
1439;Retificação Fechamento de 3º bimestre;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;108300;019496;1;2016-11-25 14:21:36.177;3
1440;1B reposição;2016-06-22 00:00:00.000;2016-07-08 00:00:00.000;3;108300;019496;1;2016-07-08 12:57:58.897;1
1441;FECHAMENTO PENDÊNCIAS 3º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094587;1;2016-11-30 12:30:43.370;3
1442;FECHAMENTO PENDÊNCIAS 2º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094587;1;2016-11-30 15:00:12.047;2
1443;FECHAMENTO PENDÊNCIAS 1º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094587;1;2016-11-30 14:25:55.217;1
1444;Retificação Final do 1º Bimestre;2016-12-13 00:00:00.000;2016-12-22 00:00:00.000;3;108200;019434;1;2016-12-13 12:21:20.193;1
1445;Retificação Final do 2º Bimestre;2016-12-13 00:00:00.000;2016-12-22 00:00:00.000;3;108200;019434;1;2016-12-13 12:24:09.417;2
1446;Fechamento Final do 3º Bimestre;2016-12-13 00:00:00.000;2016-12-22 00:00:00.000;3;108200;019434;1;2016-12-13 12:25:16.310;3
1447;Correção das pendencias;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108100;092789;1;2016-12-09 19:29:46.460;1
1448;Correção das pendencias 3 bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108100;092789;1;2016-12-09 19:31:04.307;3
1449;Correção das pendencias do 2_bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108100;092789;1;2016-12-09 19:38:51.263;2
1450;Período de Retificação do 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108100;092789;1;2016-06-24 20:53:51.467;1
1451;Correção de pendências 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092789;1;2016-11-21 19:22:01.340;1
1452;Correção de pendências 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092789;1;2016-11-21 19:23:55.753;2
1453;Correção de pendências 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092789;1;2016-11-21 19:24:32.117;3
1454;Fechamento de Pendências 1º Bimestre;2016-07-04 00:00:00.000;2016-07-08 00:00:00.000;3;108200;019431;1;2016-07-04 11:21:41.017;1
1455;fechamento do primeiro bimestre;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108200;093076;1;2016-12-07 13:38:47.193;1
1456;fechamento do segundo bimestre;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108200;093076;1;2016-12-07 13:39:46.540;2
1457;fechamento do terceiro bimestre;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108200;093076;1;2016-12-07 13:40:43.980;3
1458;Fechamento para pendencias 2b;2016-12-16 00:00:00.000;2016-12-21 00:00:00.000;3;108200;093076;1;2016-12-16 18:29:57.130;2
1459;Fechamento para pendencias 1b;2016-12-16 00:00:00.000;2016-12-21 00:00:00.000;3;108200;093076;1;2016-12-16 18:31:46.777;1
1460;Fechamento para pendencias 1b 2;2016-12-16 00:00:00.000;2016-12-21 00:00:00.000;3;108200;093076;1;2016-12-16 18:32:09.653;1
1461;Fechamento  pendencias 1b 2;2016-12-16 00:00:00.000;2016-12-21 00:00:00.000;3;108200;093076;1;2016-12-16 18:32:36.590;1
1462;Fechamento para pendencias 3b;2016-12-16 00:00:00.000;2016-12-21 00:00:00.000;3;108200;093076;1;2016-12-16 18:33:38.953;3
1463;Correções finais 1º bimestre;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;109200;095559;1;2016-12-14 09:26:26.663;1
1464;Correções finais 2º bimestre;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;109200;095559;1;2016-12-14 09:28:52.560;2
1465;Correções finais 3º bimestre;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;109200;095559;1;2016-12-14 09:30:12.877;3
1466;Fechamento 1º bimestre para retificações;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109200;095559;1;2016-06-17 16:26:21.957;1
1467;Correção de pendências 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109200;095559;1;2016-06-13 12:13:24.727;1
1468;Pendências 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095290;1;2016-11-16 13:09:51.240;2
1469;pendências 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095290;1;2016-11-16 13:10:24.490;3
1470;Correções 1º bimestre;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108600;095290;1;2016-12-07 15:23:45.433;1
1471;Correções 2º bimestre;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108600;095290;1;2016-12-07 15:24:55.030;2
1472;Correções 3º bimestre;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108600;095290;1;2016-12-07 15:25:30.047;3
1473;correção 2º bimestre;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108600;095290;1;2016-12-21 13:05:27.463;2
1474;Abertura do fechamento do 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108100;019551;1;2016-06-22 14:33:41.603;1
1475;Retificação 1;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108200;019360;1;2016-12-19 11:31:23.463;1
1476;Retificação 2;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108200;019360;1;2016-12-19 11:32:18.777;2
1477;Retificação 3;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108200;019360;1;2016-12-19 11:32:50.043;3
1478;Fechamento do bimestre 1 Pendências;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108700;015130;1;2016-12-20 08:51:29.183;1
1479;Fechamento do bimestre 2 Pendências;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108700;015130;1;2016-12-20 08:52:29.123;2
1480;Fechamento do bimestre 3 Pendências;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108700;015130;1;2016-12-20 08:53:09.247;3
1481;CORREÇÃO DE PENDENCIAS 3º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095427;1;2016-11-21 09:50:30.210;3
1482;Correção de pendências 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095427;1;2016-11-30 15:08:28.693;2
1483;Correção de pendências 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095427;1;2016-11-30 15:09:59.307;1
1484;fechamento de bimestre 3;2016-12-09 00:00:00.000;2016-12-09 00:00:00.000;3;108600;095427;1;2016-12-09 07:12:46.513;3
1485;PENDÊNCIAS 1 BIMESTRE;2016-11-16 00:00:00.000;2016-11-23 00:00:00.000;3;109000;019413;1;2016-11-10 12:55:03.790;1
1486;PENDÊNCIA 2 BIMESTRE;2016-11-16 00:00:00.000;2016-11-23 00:00:00.000;3;109000;019413;1;2016-11-10 12:55:31.310;2
1487;PENDÊNCIA 3 BIMESTRE;2016-11-16 00:00:00.000;2016-11-23 00:00:00.000;3;109000;019413;1;2016-11-10 12:56:07.303;3
1488;Correção 1º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108100;000477;1;2016-12-20 08:31:35.057;1
1489;Correção 2º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108100;000477;1;2016-12-20 08:32:05.243;2
1490;Correção 3º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108100;000477;1;2016-12-20 08:32:43.573;3
1491;Retificação 1º Bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108700;093475;1;2016-12-19 13:25:00.610;1
1492;Retificação do 2º Bimenstre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108700;093475;1;2016-12-19 13:25:43.263;2
1493;Retificação 3º Bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108700;093475;1;2016-12-19 13:26:23.263;3
1494;Retificação 2;2016-11-21 00:00:00.000;2016-11-30 00:00:00.000;3;108700;093475;1;2016-11-24 16:19:23.617;2
1495;Retificação 1;2016-11-21 00:00:00.000;2016-11-30 00:00:00.000;3;108700;093475;1;2016-11-24 16:20:33.497;1
1496;Retificação 3;2016-11-21 00:00:00.000;2016-11-30 00:00:00.000;3;108700;093475;1;2016-11-24 16:22:29.563;3
1497;pendencia do 1º bimestre;2016-07-05 00:00:00.000;2016-07-08 00:00:00.000;3;109300;093939;1;2016-07-05 14:42:35.497;1
1498;pendencia 2;2016-09-26 00:00:00.000;2016-10-05 00:00:00.000;3;109300;093939;1;2016-09-26 19:35:28.003;2
1499;RETIFICAÇÃO DO 2ºBIMESTRE;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108500;019333;1;2016-12-20 10:59:50.103;2
1500;RETIFICAÇÃO DO 1ºBIMESTRE;2016-12-16 00:00:00.000;2016-12-21 00:00:00.000;3;108500;019333;1;2016-12-19 13:04:06.930;1
1501;RETIFICAÇÃO DO 3ºBIMESTRE;2016-12-19 00:00:00.000;2016-12-21 00:00:00.000;3;108500;019333;1;2016-12-19 13:11:54.400;3
1502;"Reabertura do bimestre ";2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109200;093581;1;2016-12-08 15:31:25.153;3
1503;Reabertura do Fechamento 2º Bimestre;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109200;093581;1;2016-12-08 13:14:15.920;2
1504;" Fechamento 2º Bimestre";2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109200;093581;1;2016-12-08 13:15:38.847;2
1505;correção de pendências;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;019367;1;2016-12-15 08:28:55.467;1
1506;correção de pendências do 2 bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;019367;1;2016-12-15 08:30:38.270;2
1507;correção de pendências para o 3º bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;019367;1;2016-12-15 08:32:37.117;3
1508;RETIFICAÇÃO DO 1º BIMESTRE;2016-12-12 00:00:00.000;2016-12-15 00:00:00.000;3;109000;019220;1;2016-12-12 13:06:28.623;1
1509;RETIFICAÇÃO DO 2º BIMESTRE;2016-12-12 00:00:00.000;2016-12-15 00:00:00.000;3;109000;019220;1;2016-12-12 13:08:13.783;2
1510;RETIFICAÇÃO DO 3º BIMESTRE;2016-12-12 00:00:00.000;2016-12-15 00:00:00.000;3;109000;019220;1;2016-12-12 13:09:17.487;3
1511;CORREÇÃO PENDENCIAS 1°BIMESTRE;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109000;019220;1;2016-06-30 09:44:34.467;1
1512;FB2;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094315;1;2016-12-14 15:08:16.807;2
1513;FB1;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094315;1;2016-12-14 15:10:40.893;1
1514;FB3;2016-12-16 00:00:00.000;2016-12-19 00:00:00.000;3;108400;094315;1;2016-12-16 08:23:41.003;3
1515;Retificação das pendências do 1º Bimestre;2016-06-29 00:00:00.000;2016-07-08 00:00:00.000;3;109300;099139;1;2016-06-29 10:54:40.453;1
1516;Correção de Pendências 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;099139;1;2016-11-16 07:13:57.443;1
1517;Correção de Pendências 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;099139;1;2016-11-16 07:14:43.083;2
1518;Correção de Pendências 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;099139;1;2016-11-16 07:15:13.367;3
1519;Pendências do 1° bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093831;1;2016-11-10 20:56:25.050;1
1520;Pendências do 2° bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093831;1;2016-11-10 20:57:41.877;2
1521;Pendências do 3° bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093831;1;2016-11-10 20:58:27.567;3
1522;Correção de pendências do 1º bimestre de 2016;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093831;1;2016-12-14 10:41:47.357;1
1523;Correção de pendências do 2º bimestre de 2016;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093831;1;2016-12-14 10:47:29.260;2
1524;Correção de pendências do 2º bimestre de 2016 - 2;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093831;1;2016-12-14 10:48:11.997;2
1525;correção de pendências do 3º bimestre - 2;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093831;1;2016-12-14 10:50:32.513;3
1526;correção de pendências do 3º bimestre - 3;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093831;1;2016-12-14 10:50:51.683;3
1527;Retificação do 1° Bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108900;019418;1;2016-12-15 11:06:27.713;1
1528;Retificações do 2° Bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108900;019418;1;2016-12-15 11:07:46.527;2
1529;Retificações do 3° Bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108900;019418;1;2016-12-15 11:08:25.267;3
1530;correção de pendencias 1 bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108400;019363;1;2016-06-21 17:48:30.480;1
1531;Correções de Pendências 2º Bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;108700;093432;1;2016-09-23 14:11:52.100;2
1532;Retificações do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108700;093432;1;2016-07-08 14:54:17.017;1
1533;Fechamento 3º Bimestre- Pendências;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108700;093432;1;2016-12-22 10:04:49.743;3
1534;Fechamento do bimestre 2º - correçao de pendências;2016-12-09 00:00:00.000;2016-12-12 00:00:00.000;3;108600;019569;1;2016-12-09 10:35:36.850;2
1535;Fechamento do 3º bimestre - correção de pendências;2016-12-09 00:00:00.000;2016-12-12 00:00:00.000;3;108600;019569;1;2016-12-09 13:58:05.397;3
1536;Fechamento do 1º bimestre - correção de pendências;2016-12-09 00:00:00.000;2016-12-12 00:00:00.000;3;108600;019569;1;2016-12-09 14:25:24.080;1
1537;FECHAMENTO DO 1º BIMESTRE;2016-12-13 00:00:00.000;2016-12-14 00:00:00.000;3;108800;094927;1;2016-12-13 17:53:29.593;1
1538;FECHAMENTO DO 2º BIMESTRE;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;108800;094927;1;2016-12-13 17:54:44.927;2
1539;FECHAMENTO 3º BIMESTRE;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;108800;094927;1;2016-12-17 09:38:01.157;3
1540;Correções 1° bimestre;2016-06-24 00:00:00.000;2016-07-05 00:00:00.000;3;108400;019341;1;2016-06-24 15:01:18.710;1
1541;Correção de Pendências do 1° Bimestre;2016-11-22 00:00:00.000;2016-11-30 00:00:00.000;3;108400;019341;1;2016-11-22 16:04:46.030;1
1542;Correção de Pendências do 2° Bimestre;2016-11-22 00:00:00.000;2016-11-30 00:00:00.000;3;108400;019341;1;2016-11-22 16:05:46.610;2
1543;Correção de Pendências do 3° Bimestre;2016-11-22 00:00:00.000;2016-11-30 00:00:00.000;3;108400;019341;1;2016-11-22 16:06:25.237;3
1544;FECHAMENTO DE BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093742;1;2016-11-16 22:47:27.763;3
1545;FECHAMENTO DE BIMESTRE I;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093742;1;2016-11-16 22:48:35.017;2
